"Date","Price","Open","High","Low","Vol.","Change %"
"11/26/2025","8.194","8.150","8.234","8.088","3.68M","0.59%"
"11/25/2025","8.146","8.052","8.218","7.900","5.28M","1.04%"
"11/24/2025","8.062","8.000","8.144","7.954","9.24M","1.51%"
"11/21/2025","7.942","7.720","8.064","7.720","5.44M","1.82%"
"11/20/2025","7.800","7.960","7.982","7.784","2.80M","-1.34%"
"11/19/2025","7.906","7.612","8.028","7.612","5.48M","3.56%"
"11/18/2025","7.634","7.522","7.686","7.520","3.30M","-0.18%"
"11/17/2025","7.648","7.852","7.868","7.638","2.43M","-2.70%"
"11/14/2025","7.860","7.776","8.000","7.760","4.47M","1.11%"
"11/13/2025","7.774","7.880","7.924","7.752","3.30M","-1.04%"
"11/12/2025","7.856","7.780","7.856","7.672","3.51M","1.63%"
"11/11/2025","7.730","7.548","7.752","7.498","3.29M","2.74%"
"11/10/2025","7.524","7.418","7.554","7.396","4.81M","3.47%"
"11/07/2025","7.272","7.470","7.492","7.246","3.85M","-2.62%"
"11/06/2025","7.468","7.712","7.740","7.440","3.84M","-3.41%"
"11/05/2025","7.732","7.700","7.808","7.638","3.19M","-0.49%"
"11/04/2025","7.770","7.940","7.984","7.720","5.82M","-3.24%"
"11/03/2025","8.030","7.636","8.032","7.600","10.48M","5.74%"
"10/31/2025","7.594","7.530","7.612","7.408","6.32M","1.82%"
"10/30/2025","7.458","7.020","7.492","7.020","10.29M","7.40%"
"10/29/2025","6.944","6.846","7.020","6.844","5.16M","0.17%"
"10/28/2025","6.932","6.858","6.970","6.846","4.35M","0.81%"
"10/27/2025","6.876","6.930","6.940","6.830","3.52M","-0.95%"
"10/24/2025","6.942","6.976","7.000","6.724","5.18M","-0.43%"
"10/23/2025","6.972","7.018","7.082","6.946","5.63M","-2.08%"
"10/22/2025","7.120","7.190","7.216","7.100","4.14M","-0.86%"
"10/21/2025","7.182","7.270","7.286","7.182","2.74M","-1.37%"
"10/20/2025","7.282","7.302","7.328","7.190","2.21M","0.75%"
"10/17/2025","7.228","7.262","7.294","7.134","3.03M","-1.82%"
"10/16/2025","7.362","7.222","7.362","7.192","4.07M","1.63%"
"10/15/2025","7.244","7.366","7.400","7.244","3.89M","-2.27%"
"10/14/2025","7.412","7.318","7.416","7.234","3.29M","0.52%"
"10/13/2025","7.374","7.380","7.444","7.362","1.60M","0.33%"
"10/10/2025","7.350","7.512","7.570","7.350","3.20M","-2.34%"
"10/09/2025","7.526","7.434","7.600","7.434","4.15M","1.65%"
"10/08/2025","7.404","7.316","7.480","7.296","3.58M","0.60%"
"10/07/2025","7.360","7.328","7.416","7.294","2.57M","0.77%"
"10/06/2025","7.304","7.316","7.324","7.232","2.62M","-0.46%"
"10/03/2025","7.338","7.374","7.422","7.332","3.48M","-0.30%"
"10/02/2025","7.360","7.334","7.412","7.284","3.87M","0.66%"
"10/01/2025","7.312","7.124","7.374","7.090","5.00M","1.44%"
"09/30/2025","7.208","7.750","7.766","7.178","13.49M","-7.14%"
"09/29/2025","7.762","7.820","7.924","7.744","4.05M","0.15%"
"09/26/2025","7.750","7.640","7.888","7.634","5.58M","1.57%"
"09/25/2025","7.630","7.474","7.630","7.396","4.61M","1.57%"
"09/24/2025","7.512","7.422","7.552","7.372","3.10M","0.99%"
"09/23/2025","7.438","7.340","7.452","7.314","2.84M","1.56%"
"09/22/2025","7.324","7.374","7.392","7.296","3.43M","-1.43%"
"09/19/2025","7.430","7.500","7.534","7.384","4.99M","-0.77%"
"09/18/2025","7.488","7.500","7.566","7.446","2.90M","0.03%"
"09/17/2025","7.486","7.432","7.486","7.400","3.06M","1.22%"
"09/16/2025","7.396","7.438","7.478","7.386","3.32M","-0.54%"
"09/15/2025","7.436","7.464","7.498","7.384","3.29M","-0.08%"
"09/12/2025","7.442","7.572","7.604","7.408","2.81M","-1.19%"
"09/11/2025","7.532","7.432","7.564","7.408","3.70M","1.43%"
"09/10/2025","7.426","7.590","7.590","7.404","3.00M","-2.19%"
"09/09/2025","7.592","7.580","7.618","7.504","2.34M","0.29%"
"09/08/2025","7.570","7.572","7.608","7.496","1.87M","0.13%"
"09/05/2025","7.560","7.524","7.586","7.460","3.16M","0.96%"
"09/04/2025","7.488","7.672","7.676","7.470","4.85M","-2.68%"
"09/03/2025","7.694","7.594","7.742","7.474","8.00M","-0.47%"
"09/02/2025","7.730","7.898","7.902","7.724","3.71M","-2.47%"
"09/01/2025","7.926","7.960","7.984","7.912","3.31M","-0.38%"
"08/29/2025","7.956","7.970","7.990","7.892","2.81M","-0.30%"
"08/28/2025","7.980","8.060","8.098","7.978","2.34M","-0.55%"
"08/27/2025","8.024","8.118","8.186","7.940","4.23M","-1.38%"
"08/26/2025","8.136","8.132","8.172","8.092","3.51M","-0.78%"
"08/25/2025","8.200","8.282","8.386","8.200","3.06M","-0.87%"
"08/22/2025","8.272","8.110","8.296","8.110","3.55M","1.65%"
"08/21/2025","8.138","8.200","8.200","8.044","3.90M","-1.38%"
"08/20/2025","8.252","8.304","8.350","8.224","3.41M","-1.15%"
"08/19/2025","8.348","8.250","8.374","8.250","3.97M","1.34%"
"08/18/2025","8.238","8.322","8.330","8.202","2.51M","-1.25%"
"08/15/2025","8.342","8.300","8.352","8.264","4.46M","1.02%"
"08/14/2025","8.258","8.124","8.258","8.118","5.50M","1.45%"
"08/13/2025","8.140","8.100","8.160","8.090","4.98M","0.99%"
"08/12/2025","8.060","8.004","8.094","7.928","4.31M","0.02%"
"08/11/2025","8.058","8.060","8.140","8.018","4.21M","0.27%"
"08/08/2025","8.036","7.938","8.086","7.912","6.69M","1.16%"
"08/07/2025","7.944","7.648","8.002","7.648","14.20M","4.42%"
"08/06/2025","7.608","7.500","7.630","7.470","4.98M","2.12%"
"08/05/2025","7.450","7.418","7.496","7.398","3.02M","1.03%"
"08/04/2025","7.374","7.398","7.532","7.324","4.68M","1.01%"
"08/01/2025","7.300","7.450","7.482","7.232","6.88M","-3.23%"
"07/31/2025","7.544","7.700","7.700","7.344","8.84M","0.88%"
"07/30/2025","7.478","7.602","7.630","7.478","4.88M","-1.99%"
"07/29/2025","7.630","7.664","7.728","7.604","2.99M","0.10%"
"07/28/2025","7.622","7.750","7.798","7.596","4.85M","-1.01%"
"07/25/2025","7.700","7.624","7.706","7.580","3.45M","0.16%"
"07/24/2025","7.688","7.700","7.744","7.610","4.66M","0.37%"
"07/23/2025","7.660","7.534","7.660","7.510","5.86M","2.46%"
"07/22/2025","7.476","7.500","7.532","7.386","2.95M","-0.40%"
"07/21/2025","7.506","7.500","7.600","7.456","4.40M","0.94%"
"07/18/2025","7.436","7.496","7.544","7.410","3.54M","-0.77%"
"07/17/2025","7.494","7.490","7.536","7.390","4.31M","1.30%"
"07/16/2025","7.398","7.346","7.578","7.342","5.78M","0.41%"
"07/15/2025","7.368","7.360","7.428","7.330","2.97M","0.41%"
"07/14/2025","7.338","7.200","7.346","7.150","3.92M","-0.62%"
"07/11/2025","7.384","7.440","7.536","7.374","3.58M","-1.49%"
"07/10/2025","7.496","7.438","7.512","7.370","6.75M","1.11%"
"07/09/2025","7.414","7.390","7.496","7.376","4.54M","0.19%"
"07/08/2025","7.400","7.274","7.400","7.230","4.75M","1.79%"
"07/07/2025","7.270","7.144","7.270","7.120","2.99M","1.54%"
"07/04/2025","7.160","7.288","7.320","7.152","3.30M","-2.13%"
"07/03/2025","7.316","7.328","7.372","7.256","2.93M","0.11%"
"07/02/2025","7.308","7.190","7.386","7.174","5.26M","0.72%"
"07/01/2025","7.256","7.202","7.308","7.196","4.30M","1.06%"
"06/30/2025","7.180","7.196","7.226","7.088","4.75M","0.39%"
"06/27/2025","7.152","7.118","7.152","7.070","3.54M","1.22%"
"06/26/2025","7.066","7.090","7.140","7.016","2.54M","0.23%"
"06/25/2025","7.050","7.250","7.260","6.950","8.26M","-2.41%"
"06/24/2025","7.224","7.100","7.250","7.092","12.87M","6.49%"
"06/23/2025","6.784","6.686","6.832","6.684","4.69M","-0.93%"
"06/20/2025","6.848","6.768","6.864","6.760","12.82M","2.12%"
"06/19/2025","6.706","6.748","6.810","6.686","3.75M","-1.96%"
"06/18/2025","6.840","6.778","6.922","6.748","7.98M","0.29%"
"06/17/2025","6.820","6.956","6.956","6.802","6.73M","-2.63%"
"06/16/2025","7.004","6.884","7.070","6.866","6.30M","1.77%"
"06/13/2025","6.882","6.736","6.910","6.662","10.21M","-2.77%"
"06/12/2025","7.078","7.210","7.214","7.046","7.40M","-3.70%"
"06/11/2025","7.350","7.342","7.420","7.330","4.75M","-0.08%"
